Time Recorded,Total Apps,Store Entry Used
2018-02-21 22:22:54,1611,http://store.steampowered.com/search/?tags=21978&vrsupport=401

Steam App ID,Game Name,Price,Release Date,Positive Review Percentage,Reviews Count,Developer,Publisher,Genre,Category,Tags,Peak User Yesterday,Number of Owners,Number of Players,Percentage of Actual Players in the Owners
b'585310',"b'Beyond the City VR'",4.99,"b'Feb 9, 2017'",0%,0,"b'\\xe6\\x88\\x90\\xe9\\x83\\xbd\\xe5\\xb0\\x8f\\xe5\\xbe\\xae\\xe4\\xba\\x91\\xe8\\x81\\x94 LittleV'","b'\\xe6\\x88\\x90\\xe9\\x83\\xbd\\xe5\\xb0\\x8f\\xe5\\xbe\\xae\\xe4\\xba\\x91\\xe8\\x81\\x94 LittleV'","b'Action, Casual, Indie, Strategy, Early Access'","b'Single-player, Steam Trading Cards'","b''",,-1 +/- ,-1 +/- ,b''%
b'592320',"b'The Ruins: VR Escape the Room'",5.99,"b'Apr 13, 2017'",57%,14,"b'Blue Entropy Studios'","b'Blue Entropy Studios'","b'Action, Adventure, Indie, Strategy'","b'Single-player, Steam Trading Cards'","b'Adventure (22), Action (22), Strategy (21), Indie (21), VR (7)'",1,-1 +/- ,-1 +/- ,b''%
b'608190',"b'Frontier VR'",4.99,"b'Mar 17, 2017'",0%,0,"b'Gaugepunk Games'","b'Gaugepunk Games'","b'Adventure, Casual'","b'Single-player'","b''",2,-1 +/- ,-1 +/- ,b''%
b'629780',"b'WizzBall'",14.99,"b'Dec 15, 2017'",0%,0,"b'NRVR Studios'","b' NRVR Studios'","b'Action, Indie, Sports'","b'Multi-player, Online Multi-Player, Online Co-op'","b''",,-1 +/- ,-1 +/- ,b''%
b'636590',"b'VR SUSHI BAR'",9.99,"b'Jun 4, 2017'",0%,0,"b'mikai inc.'","b'mikai inc.'","b'Casual, Simulation'","b'Single-player'","b''",1,-1 +/- ,-1 +/- ,b''%
b'638900',"b'Defenders of the Realm VR'",14.99,"b'May 22, 2017'",0%,0,"b'Spark VR'","b'Multiverse'","b'Strategy'","b'Single-player, Partial Controller Support'","b''",,-1 +/- ,-1 +/- ,b''%
b'649510',"b'Bullet VR'",4.99,"b'Jul 17, 2017'",0%,0,"b'Mugle Studio'","b'Mugle Studio'","b'Action, Adventure, Casual, Indie'","b'Single-player, Steam Achievements'","b''",,-1 +/- ,-1 +/- ,b''%
b'656320',"b'Planet Protector VR'",9.99,"b'Oct 12, 2017'",0%,0,"b'BigfootDS'","b'BigfootDS'","b'Action, Casual, Indie, Early Access'","b'Single-player'","b''",,-1 +/- ,-1 +/- ,b''%
b'677780',"b'Interplanetary Hunter'",10.99,"b'Aug 3, 2017'",0%,0,"b'xiaofeixiong'","b'xiaofeixiong'","b'Action, Adventure, Simulation'","b'Single-player'","b''",,-1 +/- ,-1 +/- ,b''%
b'689130',"b'Operation: Polarity Hook'",19.99,"b'Nov 20, 2017'",0%,0,"b'Cronoforge Studios Inc.'","b'Cronoforge Studios Inc.'","b'Action, Adventure, Indie, Early Access'","b'Single-player'","b''",,-1 +/- ,-1 +/- ,b''%
b'693330',"b'Fake World VR'",4.99,"b'Aug 25, 2017'",0%,0,"b'@peoplepersonpro'","b'@peoplepersonpro'","b'Action, Adventure, Indie'","b'Single-player'","b''",,-1 +/- ,-1 +/- ,b''%
b'696500',"b'Soldiers Of Freedom'",19.99,"b'Sep 8, 2017'",20%,15,"b'Bubel Studio'","b'Bubel Studio'","b'Action, Indie'","b'Single-player'","b'Action (33), Indie (21), Military (14), VR (14), Tactical (14), First-Person (13), FPS (13), Shooter (13), Strategy (11), Singleplayer (11), Simulation (11)'",,-1 +/- ,-1 +/- ,b''%
b'562450',"b'Salvage Op'",0.99,"b'Dec 12, 2016'",0%,0,"b'D.W.S.'","b'D.W.S.'","b'Action, Indie'","b'Single-player'","b'Indie (32), Action (32), VR (15), Futuristic (12), Aliens (12), Casual (12), Singleplayer (12), Horror (12), Fighting (12), Exploration (11), Difficult (11), FPS (11), Shooter (11), Sci-fi (11), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'570910',"b'Crazy Max VR'",4.99,"b'Dec 22, 2016'",0%,0,"b'Engineering Office Fink'","b'Engineering Office Fink'","b'Violent, Gore, Action, Indie'","b'Single-player, Steam Achievements, Steam Trading Cards'","b'Violent (22), Indie (21), Action (21), Gore (21), VR (6), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'572290',"b'The Existence Abstract'",3.99,"b'Jun 5, 2017'",0%,0,"b'Soukdee Games'","b'Soukdee Games'","b'Action, Indie'","b'Single-player, Steam Achievements'","b''",,-1 +/- ,-1 +/- ,b''%
b'592310',"b'RealBX VR (Apocalypse begins...)'",0.0,"b'Mar 24, 2017'",64%,14,"b'Naviworks Co.,Ltd.'","b'Naviworks Co.,Ltd.'","b'Action'","b'Single-player'","b'Action (33), Shooter (10), FPS (10), VR (6)'",1,-1 +/- ,-1 +/- ,b''%
b'552960',"b'Fastigium'",0.0,"b'Dec 18, 2016'",48%,35,"b'ifgames studio'","b'ifgames studio'","b'Action, Adventure, Casual, Indie, RPG'","b'Single-player, Steam Workshop'","b'Adventure (26), Action (25), Indie (24), RPG (21), Casual (21), Horror (17), Free to Play (11), VR (11)'",2,-1 +/- ,-1 +/- ,b''%
b'737260',"b'Coaster of Carnage VR'",0.99,"b'Dec 5, 2017'",54%,11,"b'Kevin Gulling'","b'ARVRCADE'","b'Violent, Gore, Simulation, Early Access'","b'Single-player, Steam Achievements'","b'Early Access (24), Simulation (21), Violent (21), Gore (21), VR (6)'",1,-1 +/- ,-1 +/- ,b''%
b'680950',"b"Let's Bowl VR - Bowling Game"",17.99,"b'Aug 7, 2017'",63%,11,"b'Rising Fun Games'","b'Rising Fun Games'","b'Casual, Indie, Simulation, Sports, Early Access'","b'Single-player'","b'Early Access (24), Simulation (21), Indie (21), Sports (21), Casual (20), VR (6)'",1,-1 +/- ,-1 +/- ,b''%
b'541770',"b'RuinsCity_VR'",8.99,"b'Oct 21, 2016'",0%,0,"b'Beijing Touch the heart interactive technology co., LTD'","b'Beijing Touch the heart interactive technology co., LTD'","b'Action, Adventure, Casual, Strategy'","b'Single-player'","b'Action (32), Strategy (31), Adventure (31), Casual (21), Zombies (12), Survival Horror (11), RPG (11), Simulation (11), Horror (11), Vampire (11), VR (6), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'546240',"b'The Journey'",4.99,"b'Nov 1, 2016'",30%,10,"b'Mugurel-Adrian Enache, Diana Marin'","b'MD Lab Games'","b'Adventure, Casual, Indie, Simulation'","b'Single-player, Full controller support'","b'Simulation (22), Indie (21), Adventure (21), Casual (21), VR (6)'",,-1 +/- ,-1 +/- ,b''%
b'582490',"b'Lighting End VR'",0.0,"b'Jun 2017'",0%,0,"b'Time of Virtual Reality'","b'Time of Virtual Reality'","b'Casual, Indie'","b'Single-player'","b''",,-1 +/- ,-1 +/- ,b''%
b'605310',"b'Unearthing Mars VR'",14.99,"b'Jun 22, 2017'",66%,36,"b'Winking Entertainment'","b'Shanghai Wishing Entertainment Limited'","b'Adventure, Simulation'","b'Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud'","b'Adventure (21), Simulation (21), Mars (11), VR (7)'",1,-1 +/- ,-1 +/- ,b''%
b'573260',"b'THOSE DAMN ALIENS! VR'",3.59,"b'Feb 14, 2017'",0%,0,"b'Deceptive Games Ltd.'","b'Deceptive Games Ltd.'","b'Action, Adventure, Casual, Indie'","b'Single-player, Steam Achievements, Steam Trading Cards'","b'Action (31), Indie (31), Adventure (21), Casual (21), VR (12), Aliens (12), Sci-fi (12), First-Person (11), Gore (11), Space (11), Shooter (11), Demons (11), Horror (11), Singleplayer (11), Bullet Hell (11), Great Soundtrack (11), Science (10), Character Action Game (10), Arena Shooter (10), Tactical (10), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'756650',"b'THE BOX VR'",9.99,"b'Dec 7, 2017'",0%,0,"b'NAKAMA VR GAMES'","b'INTHEMIDDLE, NAKAMA VR'","b'Action'","b'Single-player'","b''",,-1 +/- ,-1 +/- ,b''%
b'712150',"b'TankVR'",4.99,"b'Oct 9, 2017'",60%,10,"b'Daniel Bedrich, Xiang Wang'","b'dochengmedia'","b'Action, Casual, Indie, Simulation, Strategy, Early Access'","b'Single-player, Steam Achievements, Stats'","b''",1,-1 +/- ,-1 +/- ,b''%
b'579780',"b'Mental Asylum VR'",4.99,"b'Jan 13, 2017'",69%,26,"b'Virtual Imagineering S.L.'","b'Virtual Imagineering S.L.'","b'Nudity, Violent, Gore, Action, Casual'","b'Single-player, Full controller support'","b'Gore (22), Violent (22), Casual (21), Action (21), Nudity (19), Horror (12), First-Person (12), Zombies (11), VR (7)'",1,-1 +/- ,-1 +/- ,b''%
b'629640',"b'Sea Battle VR'",5.99,"b'Nov 24, 2017'",0%,0,"b'\\xe8\\xa7\\x86\\xe8\\xb6\\xa3\\xe4\\xba\\x92\\xe5\\x8a\\xa8\\xef\\xbc\\x88\\xe5\\xa4\\xa9\\xe6\\xb4\\xa5\\xef\\xbc\\x89\\xe7\\xa7\\x91\\xe6\\x8a\\x80\\xe6\\x9c\\x89\\xe9\\x99\\x90\\xe5\\x85\\xac\\xe5\\x8f\\xb8'","b'\\xe8\\xa7\\x86\\xe8\\xb6\\xa3\\xe4\\xba\\x92\\xe5\\x8a\\xa8\\xef\\xbc\\x88\\xe5\\xa4\\xa9\\xe6\\xb4\\xa5\\xef\\xbc\\x89\\xe7\\xa7\\x91\\xe6\\x8a\\x80\\xe6\\x9c\\x89\\xe9\\x99\\x90\\xe5\\x85\\xac\\xe5\\x8f\\xb8'","b'Violent, Action, Adventure, Indie, Massively Multiplayer, Racing, RPG, Simulation, Sports, Strategy'","b'Online Multi-Player'","b''",1,-1 +/- ,-1 +/- ,b''%
b'645330',"b'Frontline Heroes VR'",9.99,"b'Dec 7, 2017'",0%,0,"b'Indiecode Games'","b'Indiecode Games'","b'Violent, Gore, Action, Adventure, Early Access'","b'Single-player'","b''",,-1 +/- ,-1 +/- ,b''%
b'612010',"b'Duel VR'",9.99,"b'Apr 30, 2017'",0%,0,"b'Booster Space'","b'Greenlight Games'","b'Violent, Action, Casual, Early Access'","b'Single-player, Multi-player, Online Multi-Player, Local Multi-Player, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards'","b''",,-1 +/- ,-1 +/- ,b''%
b'752750',"b'Justice League VR: The Complete Experience'",9.99,"b'Dec 5, 2017'",38%,13,"b'MethodEXP'","b'Warner Bros.'","b'Adventure, Casual'","b'Single-player'","b'Casual (21), Adventure (21), VR (6)'",1,-1 +/- ,-1 +/- ,b''%
b'547250',"b'Oscar Mike VR'",19.99,"b'Dec 1, 2016'",0%,0,"b'For Loop Games'","b'For Loop Games'","b'Violent, Action, Indie, Early Access'","b'Single-player, Multi-player, Online Multi-Player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards'","b'Early Access (35), Action (31), Violent (21), Indie (21), FPS (12), Multiplayer (12), Team-Based (12), Shooter (12), VR (6), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'543120',"b'HandPass VR'",4.99,"b'Nov 24, 2016'",0%,0,"b'Constructive Media'","b'Constructive Media'","b'Indie, Sports'","b'Single-player, Steam Leaderboards'","b'Sports (21), Indie (21), Football (11), VR (11), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'695490',"b'Operation Chromite 1950 VR'",13.99,"b'Feb 4, 2018'",0%,0,"b'eiNpictures'","b'eiNpictures'","b'Action, Indie, Simulation'","b'Single-player'","b''",2,-1 +/- ,-1 +/- ,b''%
b'707310',"b'The Little Prince VR'",49.99,"b'Nov 2017'",0%,0,"b'Red Accent Studios'","b'Red Accent Studios'","b'Adventure, Casual'","b'Single-player'","b''",,-1 +/- ,-1 +/- ,b''%
b'723380',"b'Wraith'",12.99,"b'Oct 15, 2017'",0%,0,"b'Sinn Studio Inc.'","b'Sinn Studio Inc.'","b'Violent, Gore, Action'","b'Single-player'","b''",,-1 +/- ,-1 +/- ,b''%
b'680950',"b"Let's Bowl VR - Bowling Game"",17.99,"b'Aug 7, 2017'",63%,11,"b'Rising Fun Games'","b'Rising Fun Games'","b'Casual, Indie, Simulation, Sports, Early Access'","b'Single-player'","b'Early Access (24), Simulation (21), Indie (21), Sports (21), Casual (20), VR (6)'",1,-1 +/- ,-1 +/- ,b''%
b'541770',"b'RuinsCity_VR'",8.99,"b'Oct 21, 2016'",0%,0,"b'Beijing Touch the heart interactive technology co., LTD'","b'Beijing Touch the heart interactive technology co., LTD'","b'Action, Adventure, Casual, Strategy'","b'Single-player'","b'Action (32), Strategy (31), Adventure (31), Casual (21), Zombies (12), Horror (11), Vampire (11), Survival Horror (11), RPG (11), Simulation (11), VR (6), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'623970',"b'Pixvana SPIN Play'",0.0,"b'May 4, 2017'",0%,0,"b'Pixvana, Inc.'","b'Pixvana, Inc.'","b'Video Production, Web Publishing'","b''","b''",2,-1 +/- ,-1 +/- ,b''%
b'431390',"b'Diorama No.1 : Blocked In'",0.0,"b'Apr 5, 2016'",69%,26,"b'The Shoebox Diorama (Daniel Ernst)'","b'The Shoebox Diorama'","b'Casual, Indie, Simulation'","b'Single-player'","b'Casual (22), Indie (21), Simulation (20), VR (7)'",,-1 +/- ,-1 +/- ,b''%
b'431570',"b'Breakroom'",7.99,"b'Nov 1, 2016'",0%,0,"b'MURE VR'","b'Dark Snow Studios'","b'Utilities, Early Access'","b''","b'Early Access (24), Utilities (21), VR (11), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'433650',"b'Book Of Merlin'",2.99,"b'Jul 22, 2016'",55%,29,"b'\\xe4\\xb9\\x90\\xe5\\xae\\xa2\\xe6\\xb8\\xb8\\xe6\\x88\\x8f'","b'\\xe4\\xb9\\x90\\xe5\\xae\\xa2\\xe6\\xb8\\xb8\\xe6\\x88\\x8f'","b'Simulation'","b'Single-player, Partial Controller Support'","b'Simulation (31), VR (14), Adventure (11), Indie (11)'",1,-1 +/- ,-1 +/- ,b''%
b'435380',"b'The Wake'",0.0,"b'Mar 2017'",0%,0,"b'INVRSE'","b'INVRSE'","b'Violent, Gore, Action'","b'Single-player, VR Support, Partial Controller Support'","b''",,-1 +/- ,-1 +/- ,b''%
b'534430',"b'Arcade Artist'",8.99,"b'Oct 19, 2016'",0%,0,"b'Groove Jones LLC'","b'Groove Jones LLC'","b'Design & Illustration, Utilities'","b'Steam Achievements, Full controller support'","b'Design & Illustration (32), Utilities (31), VR (13), Fantasy (10), Hidden Object (9), VR Only (1)'",1,-1 +/- ,-1 +/- ,b''%
b'533700',"b'VR Retreat'",0.0,"b'Mar 2017'",0%,0,"b'VR Retreat'","b'VR Retreat'","b'Casual, Indie'","b'Single-player'","b''",,-1 +/- ,-1 +/- ,b''%
b'448980',"b'The Divergent Series: Allegiant VR'",0.0,"b'Mar 17, 2016'",65%,92,"b'Wevr Inc, Big Red Button Entertainment'","b'Summit Entertainment LLC'","b'Adventure, Casual, Free to Play'","b'Single-player, VR Support'","b'Free to Play (34), Adventure (28), Casual (28), VR (9)'",,-1 +/- ,-1 +/- ,b''%
b'451870',"b'Nighttime Terror VR: Dessert Defender'",4.99,"b'Apr 4, 2016'",60%,10,"b'Mark Schramm'","b'Mark Schramm'","b'Casual, Indie'","b'Single-player, VR Support'","b'Casual (22), Indie (21), VR (8)'",,-1 +/- ,-1 +/- ,b''%
b'473910',"b'The Nest'",14.99,"b'Jun 14, 2016'",67%,162,"b'invrse studios'","b'invrse studios'","b'Action, Indie, Simulation, Sports, Early Access'","b'Multi-player, Online Multi-Player, Steam Achievements'","b'Early Access (25), Action (22), Indie (22), Simulation (21), Sports (20), VR (17)'",1,-1 +/- ,-1 +/- ,b''%
b'466520',"b'Drone Hunter VR'",9.99,"b'Dec 21, 2016'",66%,15,"b'VR VISIO'","b'Forever Entertainment S. A.'","b'Action, Adventure, Casual, Indie, Simulation'","b'Single-player, Steam Achievements, Stats, Steam Leaderboards'","b'Action (22), Adventure (21), Casual (21), Indie (21), Simulation (21), VR (11)'",1,-1 +/- ,-1 +/- ,b''%
b'467890',"b'Garage Drummer VR'",5.99,"b'Jun 21, 2016'",66%,30,"b'Blazing Tree Studio'","b'Blazing Tree Studio'","b'Audio Production, Early Access'","b'Single-player'","b'Early Access (36), Audio Production (32), VR (20), Music (13), Simulation (12), Casual (11), Sandbox (11), Relaxing (10)'",1,-1 +/- ,-1 +/- ,b''%
b'460470',"b'Hindenburg VR'",12.99,"b'Feb 13, 2017'",66%,15,"b'Michal B\\xc3\\xa1rta'","b'3DA'","b'Animation & Modeling, Design & Illustration, Education'","b''","b'Education (22), Design & Illustration (21), Animation & Modeling (21), VR (12)'",,-1 +/- ,-1 +/- ,b''%
b'460510',"b'One Dark Night'",0.0,"b'Dec 14, 2016'",46%,101,"b'Emblematic Group'","b'Emblematic Group'","b'Free to Play, Indie, Simulation'","b'Single-player'","b'Memes (48), Comedy (44), Free to Play (37), Anime (30), Simulation (28), Indie (28), VR (20), Nudity (20), Female Protagonist (16), Psychological Horror (16), Dark Fantasy (12), Family Friendly (12), Funny (12), Dating Sim (12), Political (10), Sexual Content (5)'",1,-1 +/- ,-1 +/- ,b''%
b'470130',"b'Eclipse --- Defending the motherland'",0.0,"b'May 26, 2016'",51%,37,"b'Hangzhou NezhaGames'","b'Hangzhou NezhaGames'","b'Adventure, Free to Play'","b'Single-player'","b'Free to Play (50), Adventure (32), FPS (27), Multiplayer (23), VR (21), Sci-fi (17), Fantasy (17), Survival Horror (15), Difficult (15), First-Person (14), Singleplayer (5)'",1,-1 +/- ,-1 +/- ,b''%
b'470280',"b'Lost Route'",4.99,"b'Jun 14, 2016'",20%,25,"b'Imbanova Entertainment Inc.'","b' Imbanova Entertainment Inc.'","b'Adventure, Indie, Early Access'","b'Single-player'","b'Early Access (25), Adventure (22), Indie (21), VR (10)'",,-1 +/- ,-1 +/- ,b''%
b'469560',"b'Hyper Bowling VR'",4.99,"b'May 11, 2016'",63%,11,"b'Blaze Forward Games'","b'Blaze Forward Games'","b'Casual, Sports'","b'Single-player, Steam Achievements'","b'Casual (21), Sports (21), VR (6)'",1,-1 +/- ,-1 +/- ,b''%
b'469650',"b'Disney Movies VR'",0.0,"b'May 16, 2016'",52%,168,"b'Walt Disney Studios'","b'Disney Interactive'","b'Utilities'","b'Single-player, Partial Controller Support'","b'Utilities (20), VR (7)'",2,-1 +/- ,-1 +/- ,b''%
b'470490',"b'RollerGirls From Beyond'",7.99,"b'Sep 8, 2016'",0%,0,"b'Stonepunk Studios'","b'Stonepunk Studios'","b'Action, Adventure, Indie'","b'Single-player, Full controller support, Steam Trading Cards'","b'Action (21), Indie (21), Adventure (21), VR (16), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'442660',"b'The SoulKeeper VR'",19.99,"b'Aug 15, 2017'",66%,54,"b'HELM Systems'","b'HELM Systems'","b'Violent, Gore, Action, Indie, RPG, Early Access'","b'Single-player'","b'Early Access (37), RPG (33), Action (31), Indie (31), Gore (30), Violent (30), VR (18), Fantasy (10), Dark Fantasy (10)'",1,-1 +/- ,-1 +/- ,b''%
b'464440',"b'Annie Amber'",7.99,"b'Jun 17, 2016'",62%,24,"b'Pantumaca Barcelona, @CarlosGameDev'","b'Talking About Media'","b'Adventure, Casual, Indie'","b'Single-player, Steam Achievements, Full controller support, Steam Trading Cards'","b'Casual (24), Adventure (23), Indie (23), VR (14), Walking Simulator (12)'",1,-1 +/- ,-1 +/- ,b''%
b'456420',"b'Gunslinger Trainer'",3.99,"b'Apr 5, 2016'",0%,0,"b'Marcus Nichols'","b'HyperPub'","b'Action, Simulation, Early Access'","b'Single-player, VR Support'","b'Early Access (26), Action (23), Simulation (21), VR (13), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'458190',"b'VR0GU3: Unapologetic Hardcore VR Edition'",4.99,"b'Jan 9, 2017'",0%,0,"b'Big Dumb Fun Games'","b'Big Dumb Fun Games'","b'Action, Indie, RPG, Early Access'","b'Single-player'","b'Early Access (25), Indie (22), Action (22), RPG (21), VR (6), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'458290',"b'Space Bit Attack'",4.99,"b'Apr 5, 2016'",50%,12,"b'Lucid Sight, Inc.'","b'Lucid Sight, Inc.'","b'Action, Indie'","b'Single-player, Full controller support'","b'Action (22), Indie (21), VR (13)'",,-1 +/- ,-1 +/- ,b''%
b'455720',"b'Dolphin Defense'",9.99,"b'May 16, 2016'",0%,0,"b'Tanner Thayer'","b'Tanner Thayer'","b'Action, Adventure, Indie'","b'Single-player, VR Support'","b'Action (22), Indie (22), Adventure (21), Anime (14), Music (11), VR (6), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'457790',"b'Capria: Magic of the Elements'",9.99,"b'Apr 5, 2016'",0%,0,"b'HORN & IVRY'","b'HORN & IVRY'","b'Action, Casual, Indie, Early Access'","b'Single-player'","b'Early Access (25), Indie (22), Casual (22), Action (21), Fantasy (10), VR (7)'",,-1 +/- ,-1 +/- ,b''%
b'460730',"b'Draco Dux'",0.0,"b'Mar 2017'",0%,0,"b'BraveDev'","b'BraveDev'","b'Action, Adventure, Indie'","b'Single-player'","b''",,-1 +/- ,-1 +/- ,b''%
b'459170',"b"Discovr Egypt: King Tut's Tomb"",0.0,"b'Apr 11, 2016'",52%,36,"b'Discovr Labs'","b'Discovr Labs'","b'Adventure, Casual, Indie'","b'Single-player, Steam Achievements, Full controller support'","b'Indie (22), Adventure (22), Casual (22), VR (15), Historical (11)'",1,-1 +/- ,-1 +/- ,b''%
b'459260',"b'Bowslinger'",4.99,"b'Apr 5, 2016'",50%,24,"b'Pompaduo'","b'Pompaduo'","b'Casual, Indie, Sports'","b'Single-player'","b'Indie (21), Sports (21), Casual (20), VR (10)'",1,-1 +/- ,-1 +/- ,b''%
b'461100',"b'SteamDolls VR'",0.0,"b'Jan 2017'",0%,0,"b'The Shady Gentlemen'","b'The Shady Gentlemen'","b'Adventure, Indie'","b'Single-player'","b''",,-1 +/- ,-1 +/- ,b''%
b'462530',"b'8i - Make VR Human'",0.0,"b'Apr 25, 2016'",64%,56,"b'8i'","b'8i'","b'Adventure'","b'Single-player, Partial Controller Support'","b'Adventure (21), VR (6)'",1,-1 +/- ,-1 +/- ,b''%
b'461320',"b'Smackitball'",0.0,"b'Feb 27, 2017'",46%,13,"b'Kevin Fathi, Nima Zeighami, Evie Powell, Jason Briggs, Kijoon Shin, Victor Brodin, Benjamin Niu'","b'VR Sports'","b'Sports, Early Access'","b'Single-player'","b'Early Access (35), Sports (31), e-sports (11), VR (11)'",1,-1 +/- ,-1 +/- ,b''%
b'510410',"b'Cogs and Cowboys'",5.99,"b'Aug 10, 2016'",64%,17,"b'MostWanted Game Development'","b'MostWanted Game Development'","b'Action, Adventure, Early Access'","b'Single-player'","b'Early Access (24), Action (21), Adventure (21), VR (8)'",1,-1 +/- ,-1 +/- ,b''%
b'513050',"b'Outrageous Grounds: The Maze'",14.99,"b'Jan 27, 2017'",0%,0,"b'Virtual Dawn'","b'Virtual Dawn'","b'Action, Adventure, Early Access'","b'Single-player'","b'Early Access (24), Adventure (21), Action (21), VR (6), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'512410',"b'69 Ways to Kill a Zombie'",19.99,"b'Jun 8, 2017'",0%,0,"b'Wadup Games'","b'Wadup Games'","b'Action, Casual, Indie'","b'Single-player'","b'Early Access (35), Action (31), Indie (21), Casual (21), VR (14), Zombies (12), FPS (11), Horror (11), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'513150',"b"Daylight's End VR Edition"",0.0,"b'Aug 26, 2016'",44%,27,"b'Groove Jones LLC'","b'Groove Jones LLC'","b'Violent, Gore, Utilities'","b'Single-player, Full controller support, Steam Trading Cards, In-App Purchases'","b"Utilities (24), Violent (20), Gore (20), Horror (16), VR (16), Zombies (15), Free to Play (15), Shooter (14), Action (13), Realistic (13), Sci-fi (13), Shoot 'Em Up (12), Story Rich (12), Great Soundtrack (12), Fast-Paced (11), Hidden Object (11)"",,-1 +/- ,-1 +/- ,b''%
b'513160',"b'Escape from Zellman Orbital'",0.0,"b'Dec 16, 2016'",0%,0,"b'Ken Richlin'","b'Ken Richlin'","b'Adventure, Early Access'","b'Single-player'","b''",,-1 +/- ,-1 +/- ,b''%
b'513170',"b'The Tower: Last Stand'",2.99,"b'Oct 26, 2016'",0%,0,"b'Martin Bammes, Yash Bangera, Matthew Barnes, Chlo\\xc3\\xab Zeng, Ajinkya Dhote, Suwas Walve, Jon Do'","b'd/dx Labs'","b'Action, Indie, Simulation'","b'Single-player'","b'Action (21), Indie (21), Simulation (20), VR (5), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'513270',"b'Lockdown: Stand Alone'",10.99,"b'Dec 21, 2017'",68%,22,"b'Viversion'","b'Viversion'","b'Action'","b'Single-player'","b'Action (22), Horror (15), VR (10)'",2,-1 +/- ,-1 +/- ,b''%
b'513420',"b'VR Escape the space station'",6.99,"b'Aug 24, 2016'",67%,37,"b'Joygo.Studio'","b'Joygo.Studio'","b'Adventure, Indie, RPG'","b'Single-player'","b'Adventure (22), Indie (22), RPG (21), VR (11)'",1,-1 +/- ,-1 +/- ,b''%
b'500660',"b'Limberjack'",0.0,"b'Sep 1, 2016'",56%,25,"b'DigitasLBi'","b'Husqvarna'","b'Simulation, Sports'","b'Single-player, Steam Achievements, Steam Leaderboards'","b'Sports (23), Simulation (22), VR (11)'",1,-1 +/- ,-1 +/- ,b''%
b'500920',"b'House of Alice'",9.99,"b'Jul 11, 2016'",0%,0,"b'Cuddles and Snowflake'","b'Cuddles and Snowflake'","b'Adventure, Casual, Indie, Strategy, Early Access'","b'Single-player'","b'Early Access (24), Adventure (21), Strategy (21), Indie (21), Casual (21), VR (6), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'501060',"b'C.S.S. CITADEL VR'",7.99,"b'Jul 15, 2016'",0%,0,"b'Winged Minds'","b'Winged Minds'","b'Action, Adventure'","b'Single-player'","b'Action (23), Adventure (22), VR (7), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'502480',"b'VoxVR'",14.99,"b'Oct 20, 2017'",0%,0,"b'Broken Vector, Michael Lohr, Jack D\\xc3\\xa4hn, Lars Grevsm\\xc3\\xbchl, Nico Thomas, Robin Quint'","b'Broken Vector'","b'Animation & Modeling, Design & Illustration, Utilities'","b'Steam Workshop, Steam Cloud'","b''",,-1 +/- ,-1 +/- ,b''%
b'501420',"b'My Own Pet'",5.99,"b'Jul 19, 2016'",0%,0,"b'JDMSoftware'","b'JDMSoftware'","b'Casual, Indie, Simulation, Early Access'","b'Single-player, Steam Achievements, Steam Cloud'","b'Early Access (25), Indie (22), Casual (22), Simulation (20), VR Only (1)'",,-1 +/- ,-1 +/- ,b''%
b'501440',"b'Stars'",14.99,"b'Aug 30, 2016'",54%,11,"b'MatrixStudio'","b'MatrixStudio'","b'Casual, Indie, Simulation'","b'Single-player, Steam Achievements, Steam Trading Cards'","b'Casual (21), Indie (21), Simulation (20), VR (7)'",1,-1 +/- ,-1 +/- ,b''%
b'501470',"b'Hold the door!'",0.0,"b'Sep 2, 2016'",63%,30,"b'Saucisson'","b'Saucisson'","b'Action, Free to Play, Early Access'","b'Single-player'","b'Early Access (27), Free to Play (24), Action (21), VR (6)'",1,-1 +/- ,-1 +/- ,b''%
